-0.100,-1.500,-1.500,-2.000,2.000,-1.000
-0.496,-2.097,-1.723,-1.875,2.917,-1.053
-0.163,-2.092,-1.805,-2.179,2.996,-1.344
-0.143,-2.120,-1.729,-2.429,3.002,-1.565
-0.143,-2.125,-1.727,-2.432,2.999,-1.571
