0.003,-0.988,-0.014,0.002,0.001,-0.001
0.003,-0.987,-0.015,0.003,0.001,-0.001
0.003,-0.987,-0.016,0.003,0.002,-0.001
0.003,-0.986,-0.016,0.003,0.002,-0.001
0.003,-0.985,-0.017,0.003,0.002,-0.001
0.003,-0.985,-0.018,0.003,0.002,-0.001
0.003,-0.984,-0.019,0.003,0.002,-0.001
0.004,-0.983,-0.019,0.003,0.002,-0.001
0.004,-0.983,-0.020,0.004,0.002,-0.001
0.004,-0.982,-0.021,0.004,0.002,-0.001
0.004,-0.981,-0.022,0.004,0.002,-0.001
0.004,-0.980,-0.023,0.004,0.002,-0.001
0.004,-0.979,-0.024,0.004,0.002,-0.001
0.005,-0.979,-0.025,0.004,0.002,-0.001
0.005,-0.978,-0.026,0.005,0.003,-0.001
0.005,-0.977,-0.027,0.005,0.003,-0.001
0.005,-0.976,-0.028,0.005,0.003,-0.001
0.005,-0.975,-0.029,0.005,0.003,-0.001
0.005,-0.974,-0.030,0.005,0.003,-0.001
0.006,-0.974,-0.031,0.005,0.003,-0.001
0.006,-0.973,-0.032,0.006,0.003,-0.001
0.006,-0.972,-0.033,0.006,0.003,-0.001
0.006,-0.971,-0.034,0.006,0.003,-0.001
0.006,-0.970,-0.035,0.006,0.003,-0.001
0.007,-0.969,-0.036,0.006,0.004,-0.001
0.007,-0.968,-0.037,0.007,0.004,-0.001
0.007,-0.967,-0.039,0.007,0.004,-0.001
0.007,-0.966,-0.040,0.007,0.004,-0.001
0.007,-0.965,-0.041,0.007,0.004,-0.001
0.008,-0.964,-0.042,0.008,0.004,-0.002
0.008,-0.963,-0.043,0.008,0.004,-0.002
0.008,-0.962,-0.045,0.008,0.004,-0.002
0.008,-0.961,-0.046,0.008,0.004,-0.002
0.008,-0.960,-0.047,0.009,0.005,-0.002
0.009,-0.958,-0.049,0.009,0.005,-0.002
0.009,-0.957,-0.050,0.009,0.005,-0.002
0.009,-0.956,-0.051,0.009,0.005,-0.002
0.009,-0.955,-0.053,0.010,0.005,-0.002
0.010,-0.954,-0.054,0.010,0.005,-0.002
0.010,-0.953,-0.056,0.010,0.005,-0.002
0.010,-0.951,-0.057,0.010,0.005,-0.002
0.010,-0.950,-0.059,0.011,0.006,-0.002
0.011,-0.949,-0.060,0.011,0.006,-0.002
0.011,-0.948,-0.062,0.011,0.006,-0.002
0.011,-0.946,-0.063,0.012,0.006,-0.002
0.011,-0.945,-0.065,0.012,0.006,-0.002
0.012,-0.944,-0.066,0.012,0.006,-0.002
0.012,-0.942,-0.068,0.013,0.006,-0.002
0.012,-0.941,-0.070,0.013,0.007,-0.002
0.012,-0.940,-0.071,0.013,0.007,-0.003
0.013,-0.938,-0.073,0.014,0.007,-0.003
0.013,-0.937,-0.075,0.014,0.007,-0.003
0.013,-0.935,-0.076,0.014,0.007,-0.003
0.013,-0.934,-0.078,0.015,0.007,-0.003
0.014,-0.932,-0.080,0.015,0.007,-0.003
0.014,-0.931,-0.081,0.015,0.008,-0.003
0.014,-0.929,-0.083,0.016,0.008,-0.003
0.015,-0.928,-0.085,0.016,0.008,-0.003
0.015,-0.926,-0.087,0.016,0.008,-0.003
0.015,-0.925,-0.089,0.017,0.008,-0.003
0.015,-0.923,-0.091,0.017,0.008,-0.003
0.016,-0.922,-0.093,0.018,0.009,-0.003
0.016,-0.920,-0.094,0.018,0.009,-0.003
0.016,-0.919,-0.096,0.018,0.009,-0.003
0.017,-0.917,-0.098,0.019,0.009,-0.003
0.017,-0.915,-0.100,0.019,0.009,-0.004
0.017,-0.914,-0.102,0.020,0.009,-0.004
0.018,-0.912,-0.104,0.020,0.010,-0.004
0.018,-0.910,-0.107,0.020,0.010,-0.004
0.018,-0.909,-0.109,0.021,0.010,-0.004
0.018,-0.907,-0.111,0.021,0.010,-0.004
0.019,-0.905,-0.113,0.022,0.010,-0.004
0.019,-0.903,-0.115,0.022,0.010,-0.004
0.019,-0.901,-0.117,0.023,0.011,-0.004
0.020,-0.900,-0.119,0.023,0.011,-0.004
0.020,-0.898,-0.122,0.024,0.011,-0.004
0.020,-0.896,-0.124,0.024,0.011,-0.004
0.021,-0.894,-0.126,0.025,0.011,-0.004
0.021,-0.892,-0.128,0.025,0.011,-0.004
0.021,-0.890,-0.131,0.025,0.012,-0.004
0.022,-0.888,-0.133,0.026,0.012,-0.005
0.022,-0.887,-0.135,0.026,0.012,-0.005
0.022,-0.885,-0.138,0.027,0.012,-0.005
0.023,-0.883,-0.140,0.028,0.012,-0.005
0.023,-0.881,-0.143,0.028,0.012,-0.005
0.023,-0.879,-0.145,0.029,0.013,-0.005
0.024,-0.877,-0.148,0.029,0.013,-0.005
0.024,-0.875,-0.150,0.030,0.013,-0.005
0.024,-0.873,-0.153,0.030,0.013,-0.005
0.025,-0.870,-0.155,0.031,0.013,-0.005
0.025,-0.868,-0.158,0.031,0.014,-0.005
0.025,-0.866,-0.160,0.032,0.014,-0.005
0.026,-0.864,-0.163,0.032,0.014,-0.005
0.026,-0.862,-0.166,0.033,0.014,-0.006
0.027,-0.860,-0.168,0.034,0.014,-0.006
0.027,-0.858,-0.171,0.034,0.015,-0.006
0.027,-0.855,-0.174,0.035,0.015,-0.006
0.028,-0.853,-0.177,0.035,0.015,-0.006
0.028,-0.851,-0.179,0.036,0.015,-0.006
0.028,-0.849,-0.182,0.037,0.015,-0.006
0.029,-0.846,-0.185,0.037,0.016,-0.006
0.029,-0.844,-0.188,0.038,0.016,-0.006
0.029,-0.842,-0.191,0.039,0.016,-0.006
0.030,-0.840,-0.194,0.039,0.016,-0.006
0.030,-0.837,-0.197,0.040,0.016,-0.006
0.031,-0.835,-0.200,0.041,0.017,-0.007
0.031,-0.832,-0.202,0.041,0.017,-0.007
0.031,-0.830,-0.206,0.042,0.017,-0.007
0.032,-0.828,-0.209,0.043,0.017,-0.007
0.032,-0.825,-0.212,0.043,0.017,-0.007
0.032,-0.823,-0.215,0.044,0.018,-0.007
0.033,-0.820,-0.218,0.045,0.018,-0.007
0.033,-0.818,-0.221,0.045,0.018,-0.007
0.033,-0.815,-0.224,0.046,0.018,-0.007
0.034,-0.813,-0.227,0.047,0.018,-0.007
0.034,-0.810,-0.230,0.048,0.019,-0.007
0.035,-0.807,-0.234,0.048,0.019,-0.007
0.035,-0.805,-0.237,0.049,0.019,-0.008
0.035,-0.802,-0.240,0.050,0.019,-0.008
0.036,-0.800,-0.244,0.051,0.019,-0.008
0.036,-0.797,-0.247,0.051,0.020,-0.008
0.037,-0.794,-0.250,0.052,0.020,-0.008
0.037,-0.791,-0.254,0.053,0.020,-0.008
0.037,-0.789,-0.257,0.054,0.020,-0.008
0.038,-0.786,-0.261,0.054,0.020,-0.008
0.038,-0.783,-0.264,0.055,0.021,-0.008
0.038,-0.780,-0.268,0.056,0.021,-0.008
0.039,-0.778,-0.271,0.057,0.021,-0.008
0.039,-0.775,-0.275,0.058,0.021,-0.009
0.040,-0.772,-0.278,0.059,0.022,-0.009
0.040,-0.769,-0.282,0.059,0.022,-0.009
0.040,-0.766,-0.285,0.060,0.022,-0.009
0.041,-0.763,-0.289,0.061,0.022,-0.009
0.041,-0.760,-0.293,0.062,0.022,-0.009
0.042,-0.757,-0.296,0.063,0.023,-0.009
0.042,-0.755,-0.300,0.064,0.023,-0.009
0.042,-0.752,-0.304,0.064,0.023,-0.009
0.043,-0.749,-0.308,0.065,0.023,-0.009
0.043,-0.746,-0.312,0.066,0.023,-0.010
0.044,-0.742,-0.315,0.067,0.024,-0.010
0.044,-0.739,-0.319,0.068,0.024,-0.010
0.044,-0.736,-0.323,0.069,0.024,-0.010
0.045,-0.733,-0.327,0.070,0.024,-0.010
0.045,-0.730,-0.331,0.071,0.025,-0.010
0.045,-0.727,-0.335,0.072,0.025,-0.010
0.046,-0.724,-0.339,0.072,0.025,-0.010
0.046,-0.721,-0.343,0.073,0.025,-0.010
0.047,-0.717,-0.347,0.074,0.025,-0.010
0.047,-0.714,-0.351,0.075,0.026,-0.010
0.047,-0.711,-0.355,0.076,0.026,-0.011
0.048,-0.708,-0.359,0.077,0.026,-0.011
0.048,-0.704,-0.363,0.078,0.026,-0.011
0.049,-0.701,-0.368,0.079,0.026,-0.011
0.049,-0.698,-0.372,0.080,0.027,-0.011
0.049,-0.694,-0.376,0.081,0.027,-0.011
0.050,-0.691,-0.380,0.082,0.027,-0.011
0.050,-0.688,-0.384,0.083,0.027,-0.011
0.051,-0.684,-0.389,0.084,0.027,-0.011
0.051,-0.681,-0.393,0.085,0.028,-0.011
0.051,-0.677,-0.397,0.086,0.028,-0.012
0.052,-0.674,-0.402,0.087,0.028,-0.012
0.052,-0.670,-0.406,0.088,0.028,-0.012
0.052,-0.667,-0.410,0.089,0.029,-0.012
0.053,-0.663,-0.415,0.090,0.029,-0.012
0.053,-0.660,-0.419,0.091,0.029,-0.012
0.054,-0.656,-0.424,0.092,0.029,-0.012
0.054,-0.653,-0.428,0.093,0.029,-0.012
0.054,-0.649,-0.433,0.094,0.030,-0.012
0.055,-0.646,-0.437,0.095,0.030,-0.012
0.055,-0.642,-0.442,0.096,0.030,-0.013
0.055,-0.638,-0.447,0.097,0.030,-0.013
0.056,-0.635,-0.451,0.098,0.030,-0.013
0.056,-0.631,-0.456,0.099,0.031,-0.013
0.057,-0.627,-0.460,0.100,0.031,-0.013
0.057,-0.623,-0.465,0.101,0.031,-0.013
0.057,-0.620,-0.470,0.102,0.031,-0.013
0.058,-0.616,-0.474,0.103,0.031,-0.013
0.058,-0.612,-0.479,0.104,0.032,-0.013
0.058,-0.608,-0.484,0.105,0.032,-0.013
0.059,-0.604,-0.489,0.106,0.032,-0.014
0.059,-0.600,-0.493,0.107,0.032,-0.014
0.060,-0.597,-0.498,0.108,0.032,-0.014
0.060,-0.593,-0.503,0.109,0.033,-0.014
0.060,-0.589,-0.508,0.110,0.033,-0.014
0.061,-0.585,-0.513,0.111,0.033,-0.014
0.061,-0.581,-0.518,0.112,0.033,-0.014
0.061,-0.577,-0.523,0.113,0.033,-0.014
0.062,-0.573,-0.528,0.114,0.034,-0.014
0.062,-0.569,-0.533,0.115,0.034,-0.014
0.062,-0.565,-0.537,0.116,0.034,-0.015
0.063,-0.561,-0.542,0.117,0.034,-0.015
0.063,-0.557,-0.547,0.118,0.034,-0.015
0.064,-0.552,-0.552,0.119,0.035,-0.015
0.064,-0.548,-0.558,0.120,0.035,-0.015
0.064,-0.544,-0.563,0.121,0.035,-0.015
0.065,-0.540,-0.568,0.122,0.035,-0.015
0.065,-0.536,-0.573,0.123,0.035,-0.015
0.065,-0.532,-0.578,0.124,0.036,-0.015
0.066,-0.527,-0.583,0.125,0.036,-0.015
0.066,-0.523,-0.588,0.126,0.036,-0.016
0.066,-0.519,-0.593,0.127,0.036,-0.016
0.067,-0.515,-0.598,0.128,0.036,-0.016
0.067,-0.510,-0.604,0.129,0.037,-0.016
0.067,-0.506,-0.609,0.130,0.037,-0.016
0.068,-0.502,-0.614,0.131,0.037,-0.016
0.068,-0.497,-0.619,0.131,0.037,-0.016
0.068,-0.493,-0.624,0.132,0.037,-0.016
0.069,-0.489,-0.630,0.133,0.037,-0.016
0.069,-0.484,-0.635,0.134,0.038,-0.016
0.069,-0.480,-0.640,0.135,0.038,-0.016
0.070,-0.475,-0.645,0.136,0.038,-0.017
0.070,-0.471,-0.651,0.137,0.038,-0.017
0.070,-0.466,-0.656,0.138,0.038,-0.017
0.070,-0.462,-0.661,0.139,0.038,-0.017
0.071,-0.457,-0.667,0.140,0.039,-0.017
0.071,-0.453,-0.672,0.141,0.039,-0.017
0.071,-0.448,-0.677,0.141,0.039,-0.017
0.072,-0.443,-0.683,0.142,0.039,-0.017
0.072,-0.439,-0.688,0.143,0.039,-0.017
0.072,-0.434,-0.693,0.144,0.039,-0.017
0.073,-0.430,-0.699,0.145,0.040,-0.017
0.073,-0.425,-0.704,0.146,0.040,-0.018
0.073,-0.420,-0.710,0.146,0.040,-0.018
0.073,-0.416,-0.715,0.147,0.040,-0.018
0.074,-0.411,-0.720,0.148,0.040,-0.018
0.074,-0.406,-0.726,0.149,0.040,-0.018
0.074,-0.401,-0.731,0.149,0.041,-0.018
0.075,-0.397,-0.737,0.150,0.041,-0.018
0.075,-0.392,-0.742,0.151,0.041,-0.018
0.075,-0.387,-0.748,0.152,0.041,-0.018
0.075,-0.382,-0.753,0.152,0.041,-0.018
0.076,-0.377,-0.759,0.153,0.041,-0.018
0.076,-0.372,-0.764,0.154,0.042,-0.019
0.076,-0.367,-0.769,0.154,0.042,-0.019
0.077,-0.363,-0.775,0.155,0.042,-0.019
0.077,-0.358,-0.780,0.156,0.042,-0.019
0.077,-0.353,-0.786,0.156,0.042,-0.019
0.077,-0.348,-0.791,0.157,0.042,-0.019
0.078,-0.343,-0.797,0.157,0.042,-0.019
0.078,-0.338,-0.802,0.158,0.042,-0.019
0.078,-0.333,-0.808,0.158,0.043,-0.019
0.078,-0.328,-0.813,0.159,0.043,-0.019
0.079,-0.323,-0.819,0.160,0.043,-0.019
0.079,-0.318,-0.824,0.160,0.043,-0.019
0.079,-0.312,-0.830,0.160,0.043,-0.020
0.079,-0.307,-0.835,0.161,0.043,-0.020
0.079,-0.302,-0.841,0.161,0.043,-0.020
0.080,-0.297,-0.846,0.162,0.044,-0.020
0.080,-0.292,-0.852,0.162,0.044,-0.020
0.080,-0.287,-0.857,0.163,0.044,-0.020
0.080,-0.281,-0.863,0.163,0.044,-0.020
0.081,-0.276,-0.868,0.163,0.044,-0.020
0.081,-0.271,-0.874,0.164,0.044,-0.020
0.081,-0.266,-0.879,0.164,0.044,-0.020
0.081,-0.260,-0.885,0.164,0.044,-0.020
0.081,-0.255,-0.890,0.164,0.044,-0.020
0.082,-0.250,-0.896,0.165,0.045,-0.021
0.082,-0.245,-0.901,0.165,0.045,-0.021
0.082,-0.239,-0.907,0.165,0.045,-0.021
0.082,-0.234,-0.912,0.165,0.045,-0.021
0.082,-0.228,-0.918,0.165,0.045,-0.021
0.083,-0.223,-0.923,0.165,0.045,-0.021
0.083,-0.218,-0.928,0.166,0.045,-0.021
0.083,-0.212,-0.934,0.166,0.045,-0.021
0.083,-0.207,-0.939,0.166,0.045,-0.021
0.083,-0.201,-0.945,0.166,0.045,-0.021
0.083,-0.196,-0.950,0.166,0.046,-0.021
0.084,-0.190,-0.956,0.166,0.046,-0.021
0.084,-0.185,-0.961,0.166,0.046,-0.021
0.084,-0.179,-0.966,0.165,0.046,-0.022
0.084,-0.174,-0.972,0.165,0.046,-0.022
0.084,-0.168,-0.977,0.165,0.046,-0.022
0.084,-0.162,-0.982,0.165,0.046,-0.022
0.084,-0.157,-0.988,0.165,0.046,-0.022
0.085,-0.151,-0.993,0.165,0.046,-0.022
0.085,-0.145,-0.998,0.164,0.046,-0.022
0.085,-0.140,-1.004,0.164,0.046,-0.022
0.085,-0.134,-1.009,0.164,0.046,-0.022
0.085,-0.128,-1.014,0.163,0.047,-0.022
0.085,-0.123,-1.020,0.163,0.047,-0.022
0.085,-0.117,-1.025,0.162,0.047,-0.022
0.085,-0.111,-1.030,0.162,0.047,-0.022
0.086,-0.105,-1.035,0.161,0.047,-0.022
0.086,-0.100,-1.041,0.161,0.047,-0.022
0.086,-0.094,-1.046,0.160,0.047,-0.023
0.086,-0.088,-1.051,0.160,0.047,-0.023
0.086,-0.082,-1.056,0.159,0.047,-0.023
0.086,-0.076,-1.061,0.159,0.047,-0.023
0.086,-0.070,-1.066,0.158,0.047,-0.023
0.086,-0.064,-1.071,0.157,0.047,-0.023
0.086,-0.059,-1.077,0.156,0.047,-0.023
0.086,-0.053,-1.082,0.156,0.047,-0.023
0.086,-0.047,-1.087,0.155,0.047,-0.023
0.086,-0.041,-1.092,0.154,0.047,-0.023
0.087,-0.035,-1.097,0.153,0.047,-0.023
0.087,-0.029,-1.102,0.152,0.047,-0.023
0.087,-0.023,-1.107,0.151,0.047,-0.023
0.087,-0.017,-1.112,0.150,0.047,-0.023
0.087,-0.011,-1.117,0.149,0.047,-0.023
0.087,-0.004,-1.122,0.148,0.047,-0.023
0.087,0.002,-1.126,0.147,0.047,-0.023
0.087,0.008,-1.131,0.145,0.047,-0.024
0.087,0.014,-1.136,0.144,0.047,-0.024
0.087,0.020,-1.141,0.143,0.048,-0.024
0.087,0.026,-1.146,0.142,0.048,-0.024
0.087,0.032,-1.151,0.140,0.048,-0.024
0.087,0.039,-1.155,0.139,0.048,-0.024
0.087,0.045,-1.160,0.137,0.048,-0.024
0.087,0.051,-1.165,0.136,0.048,-0.024
0.087,0.057,-1.169,0.134,0.048,-0.024
0.087,0.064,-1.174,0.133,0.048,-0.024
0.087,0.070,-1.179,0.131,0.048,-0.024
0.087,0.076,-1.183,0.129,0.048,-0.024
0.087,0.082,-1.188,0.128,0.047,-0.024
0.087,0.089,-1.192,0.126,0.047,-0.024
0.087,0.095,-1.197,0.124,0.047,-0.024
0.087,0.102,-1.201,0.122,0.047,-0.024
0.087,0.108,-1.206,0.120,0.047,-0.024
0.087,0.114,-1.210,0.118,0.047,-0.024
0.087,0.121,-1.214,0.116,0.047,-0.024
0.087,0.127,-1.219,0.114,0.047,-0.024
0.086,0.134,-1.223,0.112,0.047,-0.024
0.086,0.140,-1.227,0.110,0.047,-0.025
0.086,0.147,-1.232,0.108,0.047,-0.025
0.086,0.153,-1.236,0.106,0.047,-0.025
0.086,0.160,-1.240,0.103,0.047,-0.025
0.086,0.166,-1.244,0.101,0.047,-0.025
0.086,0.173,-1.248,0.099,0.047,-0.025
0.086,0.179,-1.252,0.096,0.047,-0.025
0.086,0.186,-1.256,0.094,0.047,-0.025
0.086,0.192,-1.260,0.091,0.047,-0.025
0.086,0.199,-1.264,0.088,0.047,-0.025
0.085,0.206,-1.268,0.086,0.047,-0.025
0.085,0.212,-1.272,0.083,0.047,-0.025
0.085,0.219,-1.276,0.080,0.047,-0.025
0.085,0.226,-1.280,0.077,0.046,-0.025
0.085,0.232,-1.283,0.074,0.046,-0.025
0.085,0.239,-1.287,0.071,0.046,-0.025
0.085,0.246,-1.291,0.068,0.046,-0.025
0.084,0.252,-1.294,0.065,0.046,-0.025
0.084,0.259,-1.298,0.062,0.046,-0.025
0.084,0.266,-1.301,0.059,0.046,-0.025
0.084,0.273,-1.305,0.056,0.046,-0.025
0.084,0.280,-1.308,0.052,0.046,-0.025
0.084,0.286,-1.312,0.049,0.046,-0.025
0.083,0.293,-1.315,0.046,0.046,-0.025
0.083,0.300,-1.318,0.042,0.045,-0.025
0.083,0.307,-1.322,0.039,0.045,-0.025
0.083,0.314,-1.325,0.035,0.045,-0.025
0.083,0.321,-1.328,0.031,0.045,-0.025
0.082,0.327,-1.331,0.028,0.045,-0.025
0.082,0.334,-1.334,0.024,0.045,-0.025
0.082,0.341,-1.337,0.020,0.045,-0.025
0.082,0.348,-1.340,0.016,0.045,-0.026
0.081,0.355,-1.343,0.012,0.044,-0.026
0.081,0.362,-1.346,0.008,0.044,-0.026
0.081,0.369,-1.349,0.004,0.044,-0.026
0.081,0.376,-1.351,-0.000,0.044,-0.026
0.080,0.383,-1.354,-0.005,0.044,-0.026
0.080,0.390,-1.357,-0.009,0.044,-0.026
0.080,0.397,-1.359,-0.013,0.044,-0.026
0.080,0.404,-1.362,-0.018,0.043,-0.026
0.079,0.411,-1.364,-0.022,0.043,-0.026
0.079,0.418,-1.367,-0.027,0.043,-0.026
0.079,0.425,-1.369,-0.032,0.043,-0.026
0.078,0.432,-1.371,-0.036,0.043,-0.026
0.078,0.439,-1.374,-0.041,0.043,-0.026
0.078,0.446,-1.376,-0.046,0.042,-0.026
0.077,0.453,-1.378,-0.051,0.042,-0.026
0.077,0.460,-1.380,-0.056,0.042,-0.026
0.077,0.467,-1.382,-0.061,0.042,-0.026
0.076,0.474,-1.384,-0.066,0.042,-0.026
0.076,0.482,-1.386,-0.071,0.041,-0.026
0.076,0.489,-1.388,-0.077,0.041,-0.026
0.075,0.496,-1.389,-0.082,0.041,-0.026
0.075,0.503,-1.391,-0.087,0.041,-0.026
0.075,0.510,-1.393,-0.093,0.041,-0.026
0.074,0.517,-1.394,-0.099,0.040,-0.026
0.074,0.524,-1.396,-0.104,0.040,-0.026
0.073,0.532,-1.397,-0.110,0.040,-0.026
0.073,0.539,-1.398,-0.116,0.040,-0.026
0.073,0.546,-1.400,-0.122,0.039,-0.026
0.072,0.553,-1.401,-0.128,0.039,-0.026
0.072,0.560,-1.402,-0.134,0.039,-0.026
0.071,0.567,-1.403,-0.140,0.039,-0.026
0.071,0.574,-1.404,-0.146,0.038,-0.026
0.070,0.582,-1.405,-0.152,0.038,-0.026
0.070,0.589,-1.406,-0.158,0.038,-0.026
0.069,0.596,-1.407,-0.165,0.038,-0.026
0.069,0.603,-1.407,-0.171,0.037,-0.026
0.068,0.610,-1.408,-0.178,0.037,-0.026
0.068,0.618,-1.409,-0.184,0.037,-0.026
0.067,0.625,-1.409,-0.191,0.037,-0.026
0.067,0.632,-1.409,-0.198,0.036,-0.026
0.066,0.639,-1.410,-0.205,0.036,-0.026
0.066,0.646,-1.410,-0.212,0.036,-0.026
0.065,0.653,-1.410,-0.219,0.036,-0.026
0.065,0.661,-1.410,-0.226,0.035,-0.026
0.064,0.668,-1.410,-0.233,0.035,-0.025
0.064,0.675,-1.410,-0.240,0.035,-0.025
0.063,0.682,-1.410,-0.248,0.034,-0.025
0.063,0.689,-1.410,-0.255,0.034,-0.025
0.062,0.696,-1.409,-0.263,0.034,-0.025
0.062,0.704,-1.409,-0.270,0.033,-0.025
0.061,0.711,-1.408,-0.278,0.033,-0.025
0.060,0.718,-1.408,-0.286,0.033,-0.025
0.060,0.725,-1.407,-0.293,0.032,-0.025
0.059,0.732,-1.406,-0.301,0.032,-0.025
0.059,0.739,-1.406,-0.309,0.032,-0.025
0.058,0.746,-1.405,-0.317,0.031,-0.025
0.058,0.753,-1.404,-0.325,0.031,-0.025
0.057,0.760,-1.402,-0.334,0.031,-0.025
0.056,0.767,-1.401,-0.342,0.030,-0.025
0.056,0.774,-1.400,-0.350,0.030,-0.025
0.055,0.781,-1.399,-0.359,0.030,-0.025
0.054,0.788,-1.397,-0.367,0.029,-0.025
0.054,0.795,-1.395,-0.376,0.029,-0.025
0.053,0.802,-1.394,-0.385,0.029,-0.025
0.052,0.809,-1.392,-0.393,0.028,-0.025
0.052,0.816,-1.390,-0.402,0.028,-0.025
0.051,0.823,-1.388,-0.411,0.027,-0.025
0.050,0.830,-1.386,-0.420,0.027,-0.025
0.050,0.837,-1.384,-0.429,0.027,-0.024
0.049,0.844,-1.382,-0.438,0.026,-0.024
0.048,0.851,-1.379,-0.448,0.026,-0.024
0.048,0.858,-1.377,-0.457,0.025,-0.024
0.047,0.865,-1.374,-0.467,0.025,-0.024
0.046,0.871,-1.372,-0.476,0.025,-0.024
0.045,0.878,-1.369,-0.486,0.024,-0.024
0.045,0.885,-1.366,-0.495,0.024,-0.024
0.044,0.892,-1.363,-0.505,0.023,-0.024
0.043,0.898,-1.360,-0.515,0.023,-0.024
0.042,0.905,-1.357,-0.525,0.023,-0.024
0.042,0.912,-1.353,-0.535,0.022,-0.024
0.041,0.918,-1.350,-0.545,0.022,-0.024
0.040,0.925,-1.347,-0.555,0.021,-0.024
0.039,0.931,-1.343,-0.565,0.021,-0.023
0.039,0.938,-1.339,-0.576,0.020,-0.023
0.038,0.944,-1.335,-0.586,0.020,-0.023
0.037,0.951,-1.331,-0.597,0.020,-0.023
0.036,0.957,-1.327,-0.607,0.019,-0.023
0.035,0.964,-1.323,-0.618,0.019,-0.023
0.035,0.970,-1.319,-0.629,0.018,-0.023
0.034,0.976,-1.314,-0.639,0.018,-0.023
0.033,0.983,-1.310,-0.650,0.017,-0.023
0.032,0.989,-1.305,-0.661,0.017,-0.023
0.031,0.995,-1.301,-0.672,0.016,-0.023
0.030,1.001,-1.296,-0.683,0.016,-0.022
0.030,1.008,-1.291,-0.695,0.015,-0.022
0.029,1.014,-1.286,-0.706,0.015,-0.022
0.028,1.020,-1.280,-0.717,0.015,-0.022
0.027,1.026,-1.275,-0.729,0.014,-0.022
0.026,1.032,-1.270,-0.740,0.014,-0.022
0.025,1.038,-1.264,-0.752,0.013,-0.022
0.024,1.043,-1.258,-0.764,0.013,-0.022
0.024,1.049,-1.252,-0.776,0.012,-0.022
0.023,1.055,-1.246,-0.787,0.012,-0.021
0.022,1.061,-1.240,-0.799,0.011,-0.021
0.021,1.067,-1.234,-0.811,0.011,-0.021
0.020,1.072,-1.228,-0.824,0.010,-0.021
0.019,1.078,-1.221,-0.836,0.010,-0.021
0.018,1.083,-1.215,-0.848,0.009,-0.021
0.017,1.089,-1.208,-0.860,0.009,-0.021
0.016,1.094,-1.201,-0.873,0.008,-0.021
0.016,1.100,-1.194,-0.885,0.008,-0.020
0.015,1.105,-1.187,-0.898,0.007,-0.020
0.014,1.110,-1.180,-0.911,0.007,-0.020
0.013,1.116,-1.172,-0.923,0.006,-0.020
0.012,1.121,-1.165,-0.936,0.006,-0.020
0.011,1.126,-1.157,-0.949,0.005,-0.020
0.010,1.131,-1.149,-0.962,0.005,-0.020
0.009,1.136,-1.141,-0.975,0.004,-0.019
0.008,1.141,-1.133,-0.989,0.004,-0.019
0.007,1.146,-1.125,-1.002,0.003,-0.019
0.006,1.150,-1.116,-1.015,0.002,-0.019
0.005,1.155,-1.108,-1.029,0.002,-0.019
0.004,1.160,-1.099,-1.042,0.001,-0.019
0.003,1.164,-1.090,-1.056,0.001,-0.019
0.002,1.169,-1.081,-1.069,0.000,-0.018
